area,time,大数据,人工智能,区块链,云计算,生物识别
河北,2012-11-28,64,85,0,123,0
河北,2012-11-29,59,89,0,123,0
河北,2012-11-30,64,112,0,112,0
河北,2012-12-01,70,114,0,101,0
河北,2012-12-02,66,104,0,110,0
河北,2012-12-03,63,118,0,102,57
河北,2012-12-04,61,89,0,99,0
河北,2012-12-05,66,104,0,118,0
河北,2012-12-06,68,108,0,93,0
河北,2012-12-07,59,83,0,106,0
河北,2012-12-08,70,95,0,123,0
河北,2012-12-09,63,89,0,101,0
河北,2012-12-10,66,91,0,114,57
河北,2012-12-11,64,104,0,110,0
河北,2012-12-12,63,87,0,89,0
河北,2012-12-13,76,110,0,148,0
河北,2012-12-14,57,118,0,114,0
河北,2012-12-15,66,116,0,89,0
河北,2012-12-16,72,116,0,104,0
河北,2012-12-17,78,102,0,108,0
河北,2012-12-18,61,97,0,129,0
河北,2012-12-19,63,99,0,104,0
河北,2012-12-20,63,95,0,95,59
河北,2012-12-21,66,104,0,110,0
河北,2012-12-22,61,101,0,112,0
河北,2012-12-23,70,104,0,150,0
河北,2012-12-24,68,104,0,150,0
河北,2012-12-25,64,104,0,133,0
河北,2012-12-26,64,101,0,123,0
河北,2012-12-27,61,108,0,116,0
河北,2012-12-28,57,106,0,87,0
河北,2012-12-29,59,87,0,85,0
河北,2012-12-30,74,95,0,95,0
河北,2012-12-31,76,110,0,83,0
河北,2013-01-01,68,125,0,74,0
河北,2013-01-02,64,116,0,99,0
河北,2013-01-03,61,95,0,121,0
河北,2013-01-04,72,93,0,121,57
河北,2013-01-05,68,99,0,101,0
河北,2013-01-06,59,76,0,133,0
河北,2013-01-07,66,123,0,120,0
河北,2013-01-08,64,121,0,97,57
河北,2013-01-09,68,102,0,121,0
河北,2013-01-10,70,110,0,114,0
河北,2013-01-11,68,101,0,112,0
河北,2013-01-12,64,99,0,82,0
河北,2013-01-13,70,87,0,76,57
河北,2013-01-14,74,110,0,101,0
河北,2013-01-15,70,114,0,89,0
河北,2013-01-16,64,99,0,102,0
河北,2013-01-17,74,102,0,87,0
河北,2013-01-18,72,104,0,101,0
河北,2013-01-19,63,110,0,87,0
河北,2013-01-20,63,120,0,82,0
河北,2013-01-21,64,101,0,108,0
河北,2013-01-22,61,129,0,93,0
河北,2013-01-23,66,85,0,102,0
河北,2013-01-24,66,93,0,97,0
河北,2013-01-25,64,106,0,110,57
河北,2013-01-26,59,91,0,104,0
河北,2013-01-27,68,80,0,83,0
河北,2013-01-28,59,91,0,99,0
河北,2013-01-29,78,85,0,89,0
河北,2013-01-30,61,91,0,91,0
河北,2013-01-31,63,106,0,102,0
河北,2013-02-01,59,102,0,87,0
河北,2013-02-02,64,91,0,82,0
河北,2013-02-03,63,85,0,74,0
河北,2013-02-04,74,99,0,80,0
河北,2013-02-05,76,93,0,91,0
河北,2013-02-06,64,106,0,70,0
河北,2013-02-07,63,110,0,76,0
河北,2013-02-08,63,91,0,80,0
河北,2013-02-09,57,76,0,64,0
河北,2013-02-10,59,80,0,64,0
河北,2013-02-11,57,89,0,68,0
河北,2013-02-12,63,116,0,72,0
河北,2013-02-13,61,99,0,64,0
河北,2013-02-14,57,118,0,78,0
河北,2013-02-15,57,99,0,72,0
河北,2013-02-16,66,110,0,116,0
河北,2013-02-17,74,99,0,116,57
河北,2013-02-18,68,102,0,91,0
河北,2013-02-19,68,97,0,95,0
河北,2013-02-20,78,104,0,104,0
河北,2013-02-21,59,97,0,99,0
河北,2013-02-22,85,102,0,97,0
河北,2013-02-23,68,83,0,83,0
河北,2013-02-24,72,127,0,99,0
河北,2013-02-25,74,97,0,116,0
河北,2013-02-26,68,102,0,97,0
河北,2013-02-27,74,91,0,118,0
河北,2013-02-28,78,85,0,89,0
河北,2013-03-01,72,91,0,95,57
河北,2013-03-02,89,89,0,78,0
河北,2013-03-03,78,102,0,106,57
河北,2013-03-04,74,91,0,102,0
河北,2013-03-05,72,104,0,102,0
河北,2013-03-06,83,102,0,116,0
河北,2013-03-07,68,74,0,125,0
河北,2013-03-08,74,99,0,106,0
河北,2013-03-09,85,114,0,108,0
河北,2013-03-10,64,110,0,95,0
河北,2013-03-11,78,114,0,116,0
河北,2013-03-12,72,106,0,106,0
河北,2013-03-13,66,97,0,120,0
河北,2013-03-14,72,112,0,137,59
河北,2013-03-15,70,104,0,101,0
河北,2013-03-16,64,154,0,104,0
河北,2013-03-17,70,142,0,97,0
河北,2013-03-18,66,97,0,106,0
河北,2013-03-19,68,104,0,102,0
河北,2013-03-20,63,101,0,97,0
河北,2013-03-21,63,99,0,112,0
河北,2013-03-22,64,116,0,101,57
河北,2013-03-23,66,112,0,85,0
河北,2013-03-24,63,106,0,83,0
河北,2013-03-25,66,97,0,106,0
河北,2013-03-26,80,82,0,102,0
河北,2013-03-27,66,108,0,106,0
河北,2013-03-28,68,99,0,118,0
河北,2013-03-29,72,106,0,106,0
河北,2013-03-30,61,97,0,91,59
河北,2013-03-31,66,102,0,87,0
河北,2013-04-01,76,78,0,93,0
河北,2013-04-02,82,93,0,110,0
河北,2013-04-03,76,99,0,89,0
河北,2013-04-04,68,123,0,72,0
河北,2013-04-05,76,104,0,89,0
河北,2013-04-06,68,102,0,83,0
河北,2013-04-07,80,87,0,99,0
河北,2013-04-08,72,85,0,120,0
河北,2013-04-09,63,93,0,127,57
河北,2013-04-10,78,82,0,125,57
河北,2013-04-11,70,83,0,102,0
河北,2013-04-12,102,97,0,116,0
河北,2013-04-13,76,76,0,78,0
河北,2013-04-14,118,112,0,93,57
河北,2013-04-15,120,93,0,93,0
河北,2013-04-16,114,93,0,99,0
河北,2013-04-17,108,95,0,108,0
河北,2013-04-18,85,85,0,112,0
河北,2013-04-19,102,112,0,106,0
河北,2013-04-20,93,104,0,121,0
河北,2013-04-21,87,104,0,102,0
河北,2013-04-22,87,106,0,144,0
河北,2013-04-23,87,95,0,110,0
河北,2013-04-24,76,91,0,106,0
河北,2013-04-25,89,89,0,112,57
河北,2013-04-26,91,106,0,140,0
河北,2013-04-27,82,99,0,104,0
河北,2013-04-28,59,93,0,102,57
河北,2013-04-29,63,118,0,76,0
河北,2013-04-30,63,125,0,87,0
河北,2013-05-01,76,93,0,95,0
河北,2013-05-02,85,91,0,99,0
河北,2013-05-03,76,91,0,87,0
河北,2013-05-04,70,97,0,82,0
河北,2013-05-05,74,116,0,110,0
河北,2013-05-06,82,87,0,91,0
河北,2013-05-07,76,89,0,106,0
河北,2013-05-08,93,112,0,129,0
河北,2013-05-09,83,95,0,99,0
河北,2013-05-10,82,85,0,129,0
河北,2013-05-11,154,106,0,80,0
河北,2013-05-12,93,99,0,87,57
河北,2013-05-13,104,108,0,137,0
河北,2013-05-14,110,80,0,91,0
河北,2013-05-15,120,102,0,118,59
河北,2013-05-16,89,97,0,95,57
河北,2013-05-17,76,102,0,97,0
河北,2013-05-18,80,116,0,89,0
河北,2013-05-19,83,118,0,104,0
河北,2013-05-20,110,120,0,121,0
河北,2013-05-21,102,95,0,114,0
河北,2013-05-22,114,104,0,110,57
河北,2013-05-23,108,95,0,140,0
河北,2013-05-24,95,114,0,118,57
河北,2013-05-25,104,87,0,89,0
河北,2013-05-26,91,133,0,104,57
河北,2013-05-27,101,99,0,137,0
河北,2013-05-28,91,91,0,120,0
河北,2013-05-29,127,99,0,127,0
河北,2013-05-30,91,120,0,110,0
河北,2013-05-31,80,89,0,152,0
河北,2013-06-01,68,87,0,120,0
河北,2013-06-02,66,85,0,101,0
河北,2013-06-03,89,87,0,110,57
河北,2013-06-04,102,80,0,112,57
河北,2013-06-05,78,106,0,125,0
河北,2013-06-06,104,102,0,135,0
河北,2013-06-07,87,89,0,108,0
河北,2013-06-08,85,112,0,118,0
河北,2013-06-09,93,106,0,91,0
河北,2013-06-10,72,104,0,93,0
河北,2013-06-11,74,89,0,80,0
河北,2013-06-12,59,97,0,76,0
河北,2013-06-13,93,104,0,112,0
河北,2013-06-14,82,114,0,85,0
河北,2013-06-15,91,110,0,87,0
河北,2013-06-16,70,102,0,87,0
河北,2013-06-17,93,102,0,99,57
河北,2013-06-18,85,102,0,125,0
河北,2013-06-19,93,99,0,110,0
河北,2013-06-20,91,102,0,106,0
河北,2013-06-21,80,101,0,99,57
河北,2013-06-22,64,108,0,95,0
河北,2013-06-23,85,76,0,78,57
河北,2013-06-24,116,78,0,114,0
河北,2013-06-25,108,99,0,106,0
河北,2013-06-26,112,97,0,121,0
河北,2013-06-27,102,110,0,110,0
河北,2013-06-28,78,106,0,106,0
河北,2013-06-29,72,87,0,76,0
河北,2013-06-30,72,78,0,70,0
河北,2013-07-01,180,181,0,164,0
河北,2013-07-02,160,172,0,179,0
河北,2013-07-03,177,192,0,171,0
河北,2013-07-04,175,165,0,184,0
河北,2013-07-05,147,186,0,180,0
河北,2013-07-06,142,148,0,165,0
河北,2013-07-07,166,177,0,162,0
河北,2013-07-08,176,177,0,196,0
河北,2013-07-09,175,225,0,178,57
河北,2013-07-10,169,223,0,230,0
河北,2013-07-11,149,223,0,189,0
河北,2013-07-12,162,209,0,154,0
河北,2013-07-13,141,188,0,151,0
河北,2013-07-14,168,176,0,167,57
河北,2013-07-15,170,161,0,188,0
河北,2013-07-16,168,173,0,167,0
河北,2013-07-17,166,152,0,156,0
河北,2013-07-18,189,174,0,182,0
河北,2013-07-19,176,173,0,157,0
河北,2013-07-20,177,191,0,152,0
河北,2013-07-21,146,155,0,158,0
河北,2013-07-22,165,179,0,178,0
河北,2013-07-23,156,166,0,183,0
河北,2013-07-24,164,181,0,160,0
河北,2013-07-25,161,171,0,177,0
河北,2013-07-26,144,184,0,172,0
河北,2013-07-27,159,188,0,154,0
河北,2013-07-28,148,174,0,142,0
河北,2013-07-29,158,196,0,160,0
河北,2013-07-30,166,175,0,156,0
河北,2013-07-31,134,154,0,167,0
河北,2013-08-01,145,182,0,176,0
河北,2013-08-02,143,178,0,170,0
河北,2013-08-03,137,188,0,158,57
河北,2013-08-04,145,214,0,199,0
河北,2013-08-05,133,167,0,151,0
河北,2013-08-06,137,170,0,172,0
河北,2013-08-07,137,195,0,178,0
河北,2013-08-08,147,176,0,185,0
河北,2013-08-09,133,178,0,158,0
河北,2013-08-10,140,199,0,141,0
河北,2013-08-11,127,152,0,167,0
河北,2013-08-12,145,169,0,200,0
河北,2013-08-13,142,149,0,166,0
河北,2013-08-14,167,176,0,200,0
河北,2013-08-15,155,192,0,198,57
河北,2013-08-16,158,167,0,189,59
河北,2013-08-17,133,172,0,234,0
河北,2013-08-18,136,170,0,164,0
河北,2013-08-19,150,162,0,156,0
河北,2013-08-20,157,172,0,176,57
河北,2013-08-21,158,173,0,183,0
河北,2013-08-22,160,156,0,167,0
河北,2013-08-23,148,169,0,172,119
河北,2013-08-24,159,166,0,156,57
河北,2013-08-25,139,179,0,161,0
河北,2013-08-26,157,180,0,157,0
河北,2013-08-27,138,180,0,178,0
河北,2013-08-28,157,191,0,156,0
河北,2013-08-29,139,178,0,164,0
河北,2013-08-30,134,163,0,147,0
河北,2013-08-31,134,158,0,150,0
河北,2013-09-01,138,184,0,159,0
河北,2013-09-02,165,163,0,178,0
河北,2013-09-03,160,180,0,197,57
河北,2013-09-04,147,170,0,202,0
河北,2013-09-05,179,186,0,175,0
河北,2013-09-06,191,196,0,165,0
河北,2013-09-07,171,185,0,152,57
河北,2013-09-08,149,178,0,169,0
河北,2013-09-09,150,181,0,178,0
河北,2013-09-10,194,180,0,205,0
河北,2013-09-11,155,164,0,217,0
河北,2013-09-12,169,171,0,194,0
河北,2013-09-13,156,190,0,184,57
河北,2013-09-14,131,182,0,176,0
河北,2013-09-15,138,220,0,176,0
河北,2013-09-16,167,181,0,220,0
河北,2013-09-17,173,202,0,197,0
河北,2013-09-18,149,207,0,195,0
河北,2013-09-19,135,186,0,153,0
河北,2013-09-20,137,188,0,161,0
河北,2013-09-21,149,202,0,192,0
河北,2013-09-22,187,202,0,199,0
河北,2013-09-23,169,177,0,230,0
河北,2013-09-24,145,208,0,225,0
河北,2013-09-25,167,222,0,212,57
河北,2013-09-26,153,241,0,259,0
河北,2013-09-27,152,229,0,180,0
河北,2013-09-28,139,219,0,161,0
河北,2013-09-29,139,253,0,178,0
河北,2013-09-30,147,229,0,155,0
河北,2013-10-01,159,232,0,182,0
河北,2013-10-02,202,239,0,144,0
河北,2013-10-03,181,229,0,147,0
河北,2013-10-04,127,251,0,156,0
河北,2013-10-05,151,208,0,149,0
河北,2013-10-06,152,247,0,168,0
河北,2013-10-07,142,242,0,160,0
河北,2013-10-08,180,198,0,163,0
河北,2013-10-09,173,212,0,175,0
河北,2013-10-10,177,215,0,174,0
河北,2013-10-11,175,215,0,189,0
河北,2013-10-12,152,192,0,172,0
河北,2013-10-13,142,221,0,180,0
河北,2013-10-14,161,187,0,201,0
河北,2013-10-15,144,200,0,161,0
河北,2013-10-16,148,208,0,195,0
河北,2013-10-17,161,180,0,150,0
河北,2013-10-18,160,197,0,179,0
河北,2013-10-19,156,197,0,154,0
河北,2013-10-20,155,206,0,135,0
河北,2013-10-21,154,186,0,186,0
河北,2013-10-22,157,186,0,161,0
河北,2013-10-23,160,212,0,161,0
河北,2013-10-24,167,191,0,171,0
河北,2013-10-25,150,189,0,166,0
河北,2013-10-26,135,195,0,178,0
河北,2013-10-27,133,205,0,174,57
河北,2013-10-28,195,180,0,175,0
河北,2013-10-29,153,198,0,162,0
河北,2013-10-30,157,184,0,169,0
河北,2013-10-31,169,211,0,162,0
河北,2013-11-01,164,211,0,170,0
河北,2013-11-02,155,201,0,153,0
河北,2013-11-03,148,245,0,189,0
河北,2013-11-04,156,190,0,162,0
河北,2013-11-05,161,200,0,160,0
河北,2013-11-06,159,207,0,178,0
河北,2013-11-07,181,204,0,198,57
河北,2013-11-08,170,173,0,165,0
河北,2013-11-09,150,225,0,154,0
河北,2013-11-10,142,182,0,154,57
河北,2013-11-11,168,169,0,179,0
河北,2013-11-12,183,195,0,190,0
河北,2013-11-13,176,195,0,189,0
河北,2013-11-14,173,215,0,185,0
河北,2013-11-15,140,235,0,183,0
河北,2013-11-16,151,258,0,167,0
河北,2013-11-17,178,240,0,208,0
河北,2013-11-18,161,218,0,188,0
河北,2013-11-19,179,211,0,161,0
河北,2013-11-20,188,180,0,184,0
河北,2013-11-21,144,175,0,169,0
河北,2013-11-22,166,201,0,197,0
河北,2013-11-23,170,189,0,142,0
河北,2013-11-24,161,218,0,149,0
河北,2013-11-25,180,212,0,189,0
河北,2013-11-26,154,191,0,206,114
河北,2013-11-27,181,220,0,186,0
河北,2013-11-28,173,215,0,186,0
河北,2013-11-29,187,209,0,160,0
河北,2013-11-30,155,217,0,150,0
河北,2013-12-01,146,209,0,190,0
河北,2013-12-02,163,201,0,211,0
河北,2013-12-03,163,203,0,221,0
河北,2013-12-04,168,209,0,218,0
河北,2013-12-05,164,198,0,196,0
河北,2013-12-06,177,231,0,193,57
河北,2013-12-07,155,222,0,172,0
河北,2013-12-08,174,224,0,146,0
河北,2013-12-09,179,207,0,185,0
河北,2013-12-10,184,203,0,184,59
河北,2013-12-11,195,215,0,204,0
河北,2013-12-12,208,207,0,246,0
河北,2013-12-13,171,193,0,181,0
河北,2013-12-14,169,189,0,156,0
河北,2013-12-15,179,215,0,174,59
河北,2013-12-16,204,197,0,190,0
河北,2013-12-17,173,203,0,204,57
河北,2013-12-18,175,221,0,200,0
河北,2013-12-19,172,235,0,215,0
河北,2013-12-20,144,203,0,208,0
河北,2013-12-21,133,203,0,173,0
河北,2013-12-22,154,214,0,225,0
河北,2013-12-23,181,214,0,221,0
河北,2013-12-24,173,171,0,186,0
河北,2013-12-25,218,227,0,211,57
河北,2013-12-26,221,213,0,184,0
河北,2013-12-27,246,207,0,185,0
河北,2013-12-28,146,196,0,150,0
河北,2013-12-29,145,208,0,170,0
河北,2013-12-30,179,183,0,203,0
河北,2013-12-31,190,185,0,194,0
河北,2014-01-01,254,182,0,219,0
河北,2014-01-02,174,198,0,177,57
河北,2014-01-03,174,179,0,171,57
河北,2014-01-04,151,186,0,160,0
河北,2014-01-05,182,187,0,162,0
河北,2014-01-06,203,172,0,170,0
河北,2014-01-07,187,193,0,206,0
河北,2014-01-08,152,181,0,199,0
河北,2014-01-09,162,173,0,180,57
河北,2014-01-10,151,190,0,186,0
河北,2014-01-11,151,189,0,205,0
河北,2014-01-12,155,169,0,172,57
河北,2014-01-13,170,181,0,150,0
河北,2014-01-14,156,199,0,173,0
河北,2014-01-15,178,189,0,145,0
河北,2014-01-16,191,173,0,187,0
河北,2014-01-17,175,165,0,148,0
河北,2014-01-18,154,173,0,175,0
河北,2014-01-19,148,176,0,134,0
河北,2014-01-20,163,175,0,165,57
河北,2014-01-21,168,180,0,151,0
河北,2014-01-22,163,183,0,151,0
河北,2014-01-23,173,179,0,151,0
河北,2014-01-24,149,185,0,150,0
河北,2014-01-25,161,172,0,142,0
河北,2014-01-26,185,175,0,152,0
河北,2014-01-27,210,214,0,139,0
河北,2014-01-28,163,226,0,139,0
河北,2014-01-29,157,197,0,141,0
河北,2014-01-30,148,190,0,131,0
河北,2014-01-31,133,182,0,134,0
河北,2014-02-01,154,188,0,140,0
河北,2014-02-02,149,193,0,157,0
河北,2014-02-03,140,216,0,132,0
河北,2014-02-04,144,194,0,153,57
河北,2014-02-05,170,203,0,183,0
河北,2014-02-06,198,207,0,152,0
河北,2014-02-07,178,213,0,161,0
河北,2014-02-08,182,182,0,179,0
河北,2014-02-09,171,195,0,149,0
河北,2014-02-10,197,194,0,175,0
河北,2014-02-11,176,176,0,165,57
河北,2014-02-12,172,199,0,168,118
河北,2014-02-13,158,167,0,159,57
河北,2014-02-14,160,221,0,164,57
河北,2014-02-15,165,220,0,140,0
河北,2014-02-16,152,186,0,141,0
河北,2014-02-17,192,169,0,149,57
河北,2014-02-18,169,187,0,169,57
河北,2014-02-19,165,210,0,152,0
河北,2014-02-20,204,174,0,172,0
河北,2014-02-21,182,188,0,147,0
河北,2014-02-22,159,180,0,154,0
河北,2014-02-23,167,173,0,148,0
河北,2014-02-24,223,167,0,152,0
河北,2014-02-25,217,188,0,203,0
河北,2014-02-26,188,200,0,174,0
河北,2014-02-27,187,201,0,191,0
河北,2014-02-28,197,220,0,188,57
河北,2014-03-01,348,193,0,179,0
河北,2014-03-02,263,204,0,173,57
河北,2014-03-03,341,157,0,168,0
河北,2014-03-04,306,149,0,194,57
河北,2014-03-05,270,167,0,197,0
河北,2014-03-06,314,161,0,187,0
河北,2014-03-07,320,158,0,185,0
河北,2014-03-08,231,172,0,175,0
河北,2014-03-09,263,189,0,176,0
河北,2014-03-10,258,167,0,193,0
河北,2014-03-11,279,174,0,191,0
河北,2014-03-12,274,169,0,175,0
河北,2014-03-13,279,195,0,170,0
河北,2014-03-14,266,190,0,175,57
河北,2014-03-15,231,182,0,153,0
河北,2014-03-16,188,190,0,170,57
河北,2014-03-17,204,178,0,181,59
河北,2014-03-18,217,160,0,254,57
河北,2014-03-19,230,163,0,194,0
河北,2014-03-20,221,166,0,203,0
河北,2014-03-21,210,170,0,167,0
河北,2014-03-22,195,186,0,151,0
河北,2014-03-23,199,166,0,182,0
河北,2014-03-24,185,163,0,197,0
河北,2014-03-25,189,160,0,191,0
河北,2014-03-26,181,184,0,200,57
河北,2014-03-27,209,161,0,194,0
河北,2014-03-28,223,157,0,215,0
河北,2014-03-29,173,174,0,159,59
河北,2014-03-30,200,175,0,178,0
河北,2014-03-31,199,171,0,184,57
河北,2014-04-01,167,176,0,166,0
河北,2014-04-02,206,185,0,188,0
河北,2014-04-03,193,161,0,174,0
河北,2014-04-04,183,197,0,159,0
河北,2014-04-05,170,181,0,140,0
河北,2014-04-06,152,177,0,156,0
河北,2014-04-07,180,178,0,152,0
河北,2014-04-08,188,175,0,161,0
河北,2014-04-09,188,189,0,170,0
河北,2014-04-10,205,202,0,183,57
河北,2014-04-11,191,208,0,159,0
河北,2014-04-12,171,194,0,182,0
河北,2014-04-13,186,193,0,176,0
河北,2014-04-14,184,181,0,174,0
河北,2014-04-15,197,200,0,192,0
河北,2014-04-16,197,175,0,204,0
河北,2014-04-17,207,167,0,188,0
河北,2014-04-18,219,197,0,233,0
河北,2014-04-19,176,206,0,171,0
河北,2014-04-20,178,180,0,161,0
河北,2014-04-21,224,190,0,213,57
河北,2014-04-22,190,193,0,176,0
河北,2014-04-23,224,187,0,171,0
河北,2014-04-24,226,197,0,191,0
河北,2014-04-25,271,195,0,156,0
河北,2014-04-26,291,210,0,159,0
河北,2014-04-27,268,178,0,158,0
河北,2014-04-28,254,215,0,178,0
河北,2014-04-29,233,205,0,165,0
河北,2014-04-30,202,198,0,164,0
河北,2014-05-01,208,206,0,145,0
河北,2014-05-02,234,252,0,144,0
河北,2014-05-03,225,340,0,160,0
河北,2014-05-04,245,238,0,191,0
河北,2014-05-05,242,280,0,169,0
河北,2014-05-06,211,274,0,188,0
河北,2014-05-07,216,285,0,183,0
河北,2014-05-08,216,249,0,169,0
河北,2014-05-09,223,268,0,171,0
河北,2014-05-10,203,1277,0,157,0
河北,2014-05-11,208,2573,0,191,0
河北,2014-05-12,201,706,0,167,0
河北,2014-05-13,227,373,0,180,0
河北,2014-05-14,205,316,0,173,57
河北,2014-05-15,267,340,0,187,0
河北,2014-05-16,226,283,0,170,0
河北,2014-05-17,162,319,0,161,0
河北,2014-05-18,199,321,0,165,0
河北,2014-05-19,225,248,0,180,0
河北,2014-05-20,199,252,0,178,0
河北,2014-05-21,189,264,0,189,0
河北,2014-05-22,205,215,0,198,0
河北,2014-05-23,180,218,0,197,0
河北,2014-05-24,182,241,0,173,0
河北,2014-05-25,193,197,0,198,0
河北,2014-05-26,233,195,0,212,57
河北,2014-05-27,220,207,0,204,0
河北,2014-05-28,222,207,0,177,0
河北,2014-05-29,233,200,0,172,0
河北,2014-05-30,213,219,0,192,0
河北,2014-05-31,136,170,0,133,0
河北,2014-06-01,157,187,0,135,0
河北,2014-06-02,192,216,0,174,0
河北,2014-06-03,207,211,0,176,0
河北,2014-06-04,224,184,0,186,0
河北,2014-06-05,213,169,0,189,0
河北,2014-06-06,232,231,0,181,0
河北,2014-06-07,230,231,0,159,0
河北,2014-06-08,222,228,0,158,0
河北,2014-06-09,266,229,0,232,0
河北,2014-06-10,248,208,0,223,0
河北,2014-06-11,226,211,0,201,0
河北,2014-06-12,231,167,0,192,0
河北,2014-06-13,340,176,0,166,0
河北,2014-06-14,288,180,0,169,0
河北,2014-06-15,255,199,0,142,0
河北,2014-06-16,301,182,0,190,0
河北,2014-06-17,282,218,0,212,0
河北,2014-06-18,311,210,0,191,57
河北,2014-06-19,283,224,0,201,0
河北,2014-06-20,268,197,0,180,0
河北,2014-06-21,225,208,0,189,0
河北,2014-06-22,255,230,0,173,0
河北,2014-06-23,274,188,0,207,0
河北,2014-06-24,273,184,0,200,0
河北,2014-06-25,234,191,0,175,0
河北,2014-06-26,233,188,0,186,0
河北,2014-06-27,225,182,0,170,0
河北,2014-06-28,208,176,0,160,0
河北,2014-06-29,202,172,0,161,0
河北,2014-06-30,260,197,0,184,0
河北,2014-07-01,227,212,0,183,0
河北,2014-07-02,212,204,0,160,0
河北,2014-07-03,339,192,0,158,0
河北,2014-07-04,200,188,0,158,0
河北,2014-07-05,215,198,0,146,0
河北,2014-07-06,221,263,0,152,0
河北,2014-07-07,214,212,0,162,57
河北,2014-07-08,221,178,0,163,57
河北,2014-07-09,259,173,0,159,0
河北,2014-07-10,251,188,0,170,0
河北,2014-07-11,236,201,0,141,0
河北,2014-07-12,177,195,0,146,0
河北,2014-07-13,299,251,0,152,57
河北,2014-07-14,344,181,0,156,0
河北,2014-07-15,239,167,0,169,0
河北,2014-07-16,213,189,0,149,0
河北,2014-07-17,255,224,0,164,0
河北,2014-07-18,188,197,0,165,0
河北,2014-07-19,186,191,0,146,0
河北,2014-07-20,206,195,0,140,0
河北,2014-07-21,229,171,0,161,0
河北,2014-07-22,225,183,0,155,0
河北,2014-07-23,209,206,0,148,0
河北,2014-07-24,269,192,0,149,0
河北,2014-07-25,241,163,0,260,57
河北,2014-07-26,237,189,0,377,0
河北,2014-07-27,212,183,0,238,57
河北,2014-07-28,203,195,0,255,0
河北,2014-07-29,220,191,0,206,0
河北,2014-07-30,221,204,0,176,0
河北,2014-07-31,226,196,0,170,0
河北,2014-08-01,202,182,0,174,0
河北,2014-08-02,195,233,0,162,0
河北,2014-08-03,216,230,0,156,0
河北,2014-08-04,228,265,0,174,0
河北,2014-08-05,244,211,0,194,0
河北,2014-08-06,221,208,0,182,0
河北,2014-08-07,255,215,0,185,0
河北,2014-08-08,194,201,0,198,0
河北,2014-08-09,182,235,0,159,0
河北,2014-08-10,228,278,0,167,0
河北,2014-08-11,228,217,0,189,0
河北,2014-08-12,259,218,0,223,0
河北,2014-08-13,226,237,0,185,0
河北,2014-08-14,232,230,0,204,0
河北,2014-08-15,242,203,0,170,0
河北,2014-08-16,180,189,0,211,0
河北,2014-08-17,268,303,0,171,57
河北,2014-08-18,259,216,0,176,57
河北,2014-08-19,243,186,0,182,0
河北,2014-08-20,253,184,0,217,0
河北,2014-08-21,244,270,0,224,0
河北,2014-08-22,220,205,0,223,114
河北,2014-08-23,204,241,0,260,0
河北,2014-08-24,234,228,0,182,0
河北,2014-08-25,241,215,0,199,0
河北,2014-08-26,235,221,0,195,0
河北,2014-08-27,268,186,0,182,57
河北,2014-08-28,238,206,0,200,0
河北,2014-08-29,227,176,0,178,0
河北,2014-08-30,253,233,0,181,0
河北,2014-08-31,249,212,0,195,0
河北,2014-09-01,309,176,0,199,57
河北,2014-09-02,288,202,0,203,0
河北,2014-09-03,297,213,0,193,0
河北,2014-09-04,231,204,0,214,0
河北,2014-09-05,262,178,0,164,0
河北,2014-09-06,205,220,0,188,57
河北,2014-09-07,211,259,0,186,0
河北,2014-09-08,214,226,0,165,0
河北,2014-09-09,257,276,0,188,0
河北,2014-09-10,286,267,0,167,0
河北,2014-09-11,257,245,0,206,0
河北,2014-09-12,298,208,0,176,0
河北,2014-09-13,261,296,0,174,0
河北,2014-09-14,238,282,0,195,0
河北,2014-09-15,290,212,0,172,0
河北,2014-09-16,282,209,0,204,0
河北,2014-09-17,350,189,0,217,0
河北,2014-09-18,309,202,0,221,0
河北,2014-09-19,242,178,0,207,0
河北,2014-09-20,234,194,0,250,57
河北,2014-09-21,268,188,0,190,0
河北,2014-09-22,330,201,0,220,57
河北,2014-09-23,319,178,0,218,57
河北,2014-09-24,311,184,0,207,0
河北,2014-09-25,277,175,0,199,0
河北,2014-09-26,277,199,0,192,0
河北,2014-09-27,212,174,0,178,57
河北,2014-09-28,250,191,0,185,0
河北,2014-09-29,210,183,0,182,0
河北,2014-09-30,225,195,0,185,0
河北,2014-10-01,192,190,0,171,0
河北,2014-10-02,221,225,0,156,0
河北,2014-10-03,177,200,0,161,0
河北,2014-10-04,214,226,0,151,0
河北,2014-10-05,210,191,0,157,0
河北,2014-10-06,204,189,0,184,0
河北,2014-10-07,228,181,0,194,0
河北,2014-10-08,279,182,0,217,0
河北,2014-10-09,353,185,0,222,57
河北,2014-10-10,301,182,0,216,0
河北,2014-10-11,246,205,0,207,0
河北,2014-10-12,247,202,0,224,0
河北,2014-10-13,221,177,0,250,0
河北,2014-10-14,250,202,0,228,0
河北,2014-10-15,244,213,0,286,0
河北,2014-10-16,236,190,0,229,0
河北,2014-10-17,193,222,0,210,57
河北,2014-10-18,255,225,0,194,0
河北,2014-10-19,205,199,0,255,57
河北,2014-10-20,272,264,0,260,59
河北,2014-10-21,296,208,0,277,0
河北,2014-10-22,238,233,0,221,0
河北,2014-10-23,279,200,0,245,0
河北,2014-10-24,265,224,0,187,0
河北,2014-10-25,258,265,0,177,0
河北,2014-10-26,251,205,0,219,0
